CustomerKey;FirstName;MiddleName;LastName;Full_Name;MaritalStatus;Gender;DateFirstPurchase;Customer city
11334;Nicole;NULL;Brown;Nicole Brown;M;Female;2021-03-04;Stoke-on-Trent
11335;Carla;L;Raman;Carla Raman;M;Female;2021-10-23;Hof
11336;Shaun;NULL;Raji;Shaun Raji;M;Male;2022-09-27;Paris
11337;Jerome;NULL;Romero;Jerome Romero;M;Male;2021-03-09;Watford
11338;Frank;F;Navarro;Frank Navarro;M;Male;2021-10-11;Bonn
11339;Dennis;M;She;Dennis She;S;Male;2022-10-07;Paris
11340;Melody;C;Munoz;Melody Munoz;M;Female;2022-10-27;Paris
11341;Randy;A;Zeng;Randy Zeng;M;Male;2021-04-11;Cheltenham
11342;Marshall;L;Wang;Marshall Wang;M;Male;2023-07-12;Boulogne-sur-Mer
11343;Arthur;P;Carlson;Arthur Carlson;M;Male;2021-04-04;Oxon
11344;Jessie;NULL;Jimenez;Jessie Jimenez;M;Female;2021-05-13;Oxford
11345;Robin;NULL;Ramos;Robin Ramos;S;Female;2022-10-22;Tremblay-en-France
11346;Deanna;E;Gutierrez;Deanna Gutierrez;S;Female;2022-10-01;Paris
11347;Roy;T;Navarro;Roy Navarro;M;Male;2023-03-16;Braunschweig
11348;Shawn;NULL;Rai;Shawn Rai;M;Male;2023-03-31;Paderborn
11349;Mindy;J;Luo;Mindy Luo;M;Female;2024-01-13;München
11350;Cara;NULL;Zhou;Cara Zhou;M;Female;2023-02-05;Peterborough
11351;Anne;R;Ramos;Anne Ramos;S;Female;2021-06-12;London
11352;Raymond;A;Rodriguez;Raymond Rodriguez;M;Male;2023-05-01;Pantin
11353;Carrie;L;Ortega;Carrie Ortega;S;Female;2021-06-12;Warrington
11354;Deanna;NULL;Suarez;Deanna Suarez;M;Female;2023-12-03;Grevenbroich
11355;Roberto;NULL;Gutierrez;Roberto Gutierrez;M;Male;2023-09-26;Wokingham
11356;Terrence;NULL;Carson;Terrence Carson;S;Male;2021-05-10;Lavender Bay
11357;Ramon;NULL;Ye;Ramon Ye;S;Male;2021-06-18;Caloundra
11358;Cynthia;NULL;Malhotra;Cynthia Malhotra;S;Female;2021-06-28;Coffs Harbour
11359;Jarrod;NULL;Prasad;Jarrod Prasad;S;Male;2021-06-13;Malabar
11360;Tyrone;NULL;Serrano;Tyrone Serrano;S;Male;2021-06-27;Rockhampton
11361;Cindy;G;Ramos;Cindy Ramos;M;Female;2023-10-01;Newcastle
11362;Damien;M;Shan;Damien Shan;M;Male;2023-03-29;Cranbourne
11363;Julian;NULL;Ross;Julian Ross;S;Male;2021-06-08;Melbourne
11364;Jennifer;NULL;Collins;Jennifer Collins;S;Female;2021-06-07;Geelong
11365;Brittney;NULL;Sun;Brittney Sun;S;Female;2021-05-31;Findon
11366;Virginia;R;Patel;Virginia Patel;M;Female;2023-06-24;Seaford
11367;Calvin;J;Nara;Calvin Nara;M;Male;2023-07-07;North Sydney
11368;Edward;NULL;Miller;Edward Miller;S;Male;2021-06-24;Rockhampton
11369;Ashlee;D;Tang;Ashlee Tang;M;Female;2023-07-05;Findon
11370;Alicia;NULL;Xu;Alicia Xu;M;Female;2023-07-13;South Melbourne
11371;Lacey;C;Jai;Lacey Jai;M;Female;2023-11-07;Rockhampton
11372;Wendy;H;Romero;Wendy Romero;S;Female;2021-06-07;Brisbane
11373;Carly;H;Luo;Carly Luo;M;Female;2023-08-27;Salzgitter
11374;Jimmy;M;Ortega;Jimmy Ortega;S;Male;2023-04-15;Werne
11375;Francisco;NULL;Martinez;Francisco Martinez;M;Male;2023-10-17;High Wycombe
11376;Lance;NULL;Vazquez;Lance Vazquez;S;Male;2023-10-15;Liverpool
11377;David;R.;Robinett;David Robinett;M;Male;2023-02-28;Solingen
11378;Shannon;NULL;Liang;Shannon Liang;S;Female;2022-10-17;Metz
11379;Gary;NULL;Vazquez;Gary Vazquez;M;Male;2022-10-02;Boulogne-Billancourt
11380;Mitchell;L;Kumar;Mitchell Kumar;S;Male;2021-10-11;Saarlouis
11381;Meredith;NULL;Raman;Meredith Raman;M;Female;2021-06-12;London
11382;Edward;NULL;Patterson;Edward Patterson;M;Male;2022-11-03;Roubaix
11383;Marie;NULL;Gill;Marie Gill;M;Female;2024-01-01;Roissy en Brie
11384;Tiffany;E;Wang;Tiffany Wang;M;Female;2023-08-02;Les Ulis
11385;Miguel;C;Allen;Miguel Allen;S;Male;2023-07-06;York
11386;Jaclyn;NULL;Cai;Jaclyn Cai;M;Female;2023-11-02;Darmstadt
11387;Megan;C;Ramirez;Megan Ramirez;S;Female;2021-07-26;Gateshead
11388;Joseph;NULL;Martin;Joseph Martin;M;Male;2021-07-03;York
11389;Karl;J;Shan;Karl Shan;S;Male;2023-11-17;Duesseldorf
11390;Christine;J;Raji;Christine Raji;S;Female;2023-11-07;Saint Germain en Laye
11391;Lindsay;T;Xie;Lindsay Xie;S;Female;2023-10-26;Salzgitter
11392;Willie;NULL;Zhao;Willie Zhao;S;Male;2023-03-29;Frankfurt
11393;Kurt;B;Pal;Kurt Pal;S;Male;2023-07-16;Saint Ouen
11394;George;NULL;McDonald;George McDonald;S;Male;2021-07-04;Milton Keynes
11395;Beth;C;Gutierrez;Beth Gutierrez;S;Female;2021-11-14;Frankfurt
11396;Ian;G;Lopez;Ian Lopez;M;Male;2023-10-26;Saarlouis
11397;Latoya;R;Shan;Latoya Shan;S;Female;2023-07-07;Paris
11398;Colin;N;Nath;Colin Nath;S;Male;2021-07-03;Newcastle upon Tyne
11399;Brenda;F;Mehta;Brenda Mehta;S;Female;2023-04-13;Paris
11400;Franklin;NULL;Raji;Franklin Raji;S;Male;2021-07-15;London
11401;Linda;NULL;Navarro;Linda Navarro;M;Female;2022-10-28;Paris
11402;Kelli;R;Cai;Kelli Cai;M;Female;2022-11-07;Orleans
11403;Nancy;NULL;Schmidt;Nancy Schmidt;S;Female;2022-10-28;Saint Ouen
11404;Megan;E;Taylor;Megan Taylor;S;Female;2023-02-10;Kassel
11405;Bonnie;NULL;Goel;Bonnie Goel;S;Female;2023-03-31;Bonn
11406;Latoya;L;Xu;Latoya Xu;M;Female;2022-11-04;Paris
11407;Mario;NULL;She;Mario She;M;Male;2023-06-23;Münster
11408;Darren;M;Gill;Darren Gill;M;Male;2023-03-05;London
11409;Jacqueline;H;Hayes;Jacqueline Hayes;S;Female;2022-11-17;Saint Germain en Laye
11410;Maurice;NULL;Goel;Maurice Goel;M;Male;2022-11-13;Paris
11411;Devin;A;Ross;Devin Ross;M;Male;2023-08-04;Ingolstadt
11412;Sydney;S;Bryant;Sydney Bryant;S;Female;2021-11-05;Ingolstadt
11413;Megan;L;Stewart;Megan Stewart;M;Female;2021-08-10;Gateshead
11414;Ian;NULL;Richardson;Ian Richardson;S;Male;2021-08-13;Kirkby
11415;Randy;H;She;Randy She;S;Male;2023-08-16;Darmstadt
11416;Katrina;NULL;Becker;Katrina Becker;M;Female;2022-11-07;Croix
11417;Lacey;C;Zheng;Lacey Zheng;M;Female;2022-11-04;Pantin
11418;Rafael;J;Hu;Rafael Hu;S;Male;2023-12-17;Paderborn
11419;Kyle;D;Scott;Kyle Scott;M;Male;2023-03-12;Watford
11420;Jordan;C;Turner;Jordan Turner;M;Male;2022-11-01;Roubaix
11421;Amy;C;Sun;Amy Sun;M;Female;2021-11-03;Offenbach
11422;Dustin;F;Deng;Dustin Deng;M;Male;2021-08-22;Liverpool
11423;Jasmine;NULL;Stewart;Jasmine Stewart;M;Female;2021-12-10;Hamburg
11424;Pamela;S;Garcia;Pamela Garcia;M;Female;2023-04-21;Berlin
11425;Ariana;D;Gray;Ariana Gray;M;Female;2022-11-22;Metz
11426;Kristopher;NULL;Mehta;Kristopher Mehta;M;Male;2023-04-09;Braunschweig
11427;Desiree;S;Dominguez;Desiree Dominguez;M;Female;2021-12-20;Kiel
11428;Deanna;NULL;Perez;Deanna Perez;S;Female;2021-12-05;Poing
11429;Marco;NULL;Lopez;Marco Lopez;M;Male;2022-12-14;Sèvres
11430;Casey;K;Yuan;Casey Yuan;M;Female;2023-03-19;Bottrop
11431;Bryant;NULL;Garcia;Bryant Garcia;M;Male;2021-12-21;Hof
11432;Dominique;L;Prasad;Dominique Prasad;M;Female;2022-12-10;Roissy en Brie
11433;Maurice;M;Shan;Maurice Shan;M;Male;2022-12-02;Tremblay-en-France
11434;Andre;NULL;Lopez;Andre Lopez;M;Male;2023-06-15;West Sussex
11435;Robin;NULL;Romero;Robin Romero;S;Female;2024-01-04;Kiel
11436;Taylor;NULL;Cox;Taylor Cox;M;Female;2023-05-22;Watford
11437;Alfredo;NULL;Moreno;Alfredo Moreno;M;Male;2023-12-19;Villeneuve-d'Ascq
11438;Jenny;NULL;Nara;Jenny Nara;M;Female;2023-02-05;Werne
11439;Janet;NULL;Munoz;Janet Munoz;M;Female;2022-11-29;Paris La Defense
11440;Sergio;C;Weber;Sergio Weber;M;Male;2023-03-27;Lille
11441;Erika;NULL;Gomez;Erika Gomez;M;Female;2024-01-08;Paris
11442;Joseph;D;Harris;Joseph Harris;M;Male;2023-09-29;Tremblay-en-France
11443;Grace;NULL;Griffin;Grace Griffin;S;Female;2021-06-07;Hobart
11444;Tina;C;Mehta;Tina Mehta;M;Female;2021-06-01;Bendigo
11445;Kari;S;Kim;Kari Kim;S;Female;2021-06-06;Silverwater
11446;Bethany;K;Chander;Bethany Chander;S;Female;2021-06-18;Lane Cove
11447;Jennifer;NULL;Roberts;Jennifer Roberts;M;Female;2021-06-28;Hervey Bay
11448;Kyle;NULL;Patterson;Kyle Patterson;S;Male;2021-06-16;Melbourne
11449;Alvin;E;Hu;Alvin Hu;M;Male;2021-06-19;Seaford
11450;Brett;NULL;Mehta;Brett Mehta;S;Male;2021-06-29;Cloverdale
11451;Ruben;L;Muñoz;Ruben Muñoz;S;Male;2021-07-29;Newcastle
11452;Erika;A;Rubio;Erika Rubio;S;Female;2021-07-11;Caloundra
11453;Stanley;H;Malhotra;Stanley Malhotra;S;Male;2021-07-15;Hobart
11454;Melinda;NULL;Navarro;Melinda Navarro;S;Female;2021-07-31;Melbourne
11455;Ross;NULL;Sanz;Ross Sanz;M;Male;2021-07-01;Melton
11456;Jon;C;Gao;Jon Gao;M;Male;2021-07-17;St. Leonards
11457;Jaime;C;Gutierrez;Jaime Gutierrez;M;Female;2021-07-17;Wollongong
11458;Bianca;K;Liu;Bianca Liu;M;Female;2023-03-30;Springwood
11459;Tasha;NULL;Deng;Tasha Deng;S;Female;2021-07-27;Port Macquarie
11460;Melvin;R;Chande;Melvin Chande;S;Male;2021-07-21;Cranbourne
11461;Victor;NULL;Jimenez;Victor Jimenez;S;Male;2021-07-31;Lavender Bay
11462;Laura;L;Lin;Laura Lin;M;Female;2021-07-16;Matraville
11463;Alisha;E;Beck;Alisha Beck;M;Female;2023-03-05;Cloverdale
11464;Alejandro;NULL;Huang;Alejandro Huang;M;Male;2021-07-22;South Melbourne
11465;Louis;NULL;Luo;Louis Luo;M;Male;2021-07-14;Gold Coast
11466;Grant;H;Tang;Grant Tang;M;Male;2023-05-22;Lavender Bay
11467;Arturo;C;Zheng;Arturo Zheng;M;Male;2023-07-31;St. Leonards
11468;Jaclyn;NULL;Andersen;Jaclyn Andersen;M;Female;2021-08-08;York
11469;Edwin;NULL;Raji;Edwin Raji;S;Male;2023-08-09;York
11470;Jay;C;Suarez;Jay Suarez;S;Male;2022-01-22;Stuttgart
11471;Latasha;NULL;Suarez;Latasha Suarez;S;Female;2023-05-17;Chatou
11472;Kenneth;NULL;Kumar;Kenneth Kumar;S;Male;2021-07-26;Hawthorne
11473;Grace;M;Henderson;Grace Henderson;S;Female;2023-06-02;Drancy
11474;Melvin;A;Xu;Melvin Xu;S;Male;2023-09-26;Peterborough
11475;Cesar;L;Subram;Cesar Subram;S;Male;2023-04-23;London
11476;Erika;K;Navarro;Erika Navarro;M;Female;2023-11-01;Kirkby
11477;Tristan;NULL;Hughes;Tristan Hughes;S;Male;2023-09-25;Darmstadt
11478;Billy;C;Hernandez;Billy Hernandez;S;Male;2023-04-19;Sèvres
11479;Darryl;L;Wu;Darryl Wu;M;Male;2022-12-05;Saint Ouen
11480;Colleen;A;Ma;Colleen Ma;M;Female;2022-12-25;Tremblay-en-France
11481;Erica;NULL;Hu;Erica Hu;M;Female;2022-01-27;Braunschweig
11482;Adrienne;C;Torres;Adrienne Torres;S;Female;2021-09-08;Warrington
11483;Calvin;E;Chande;Calvin Chande;M;Male;2022-12-22;Paris
11484;Erick;L;Sai;Erick Sai;S;Male;2022-01-02;Neunkirchen
11485;Donald;NULL;Chandra;Donald Chandra;M;Male;2021-09-14;Esher-Molesey
11486;Ariana;F;Rogers;Ariana Rogers;S;Female;2023-11-24;Erlangen
11487;Morgan;C;Jones;Morgan Jones;S;Female;2023-12-15;Dunkerque
11488;Jermaine;NULL;Lopez;Jermaine Lopez;S;Male;2021-10-28;London
11489;Deborah;S;Goel;Deborah Goel;S;Female;2021-10-28;Oxford
11490;Danny;NULL;Rubio;Danny Rubio;S;Male;2023-04-04;Paris La Defense
11491;Andre;NULL;Perez;Andre Perez;M;Male;2021-11-07;London
11492;Terrence;C;Chander;Terrence Chander;S;Male;2022-02-11;Eilenburg
11493;Dawn;T;Wu;Dawn Wu;S;Female;2021-11-14;London
11494;Jimmy;M;Gutierrez;Jimmy Gutierrez;S;Male;2021-12-23;Runcorn
11495;Francis;NULL;Jimenez;Francis Jimenez;S;Male;2023-10-26;Bonn
11496;Gary;NULL;Ortega;Gary Ortega;S;Male;2021-11-30;Warrington
11497;Katrina;R;Nath;Katrina Nath;S;Female;2023-11-04;Newcastle upon Tyne
11498;Arturo;C;Sun;Arturo Sun;S;Male;2023-02-28;Cliffside
11499;Pedro;A;Vance;Pedro Vance;S;Male;2023-04-06;Concord
11500;Sarah;V;Simmons;Sarah Simmons;S;Female;2023-01-31;Langley
11501;Brandy;P;Chandra;Brandy Chandra;S;Female;2023-03-27;Cliffside
11502;Jared;NULL;Peterson;Jared Peterson;S;Male;2023-01-30;Shawnee
11503;Dennis;G;Wu;Dennis Wu;M;Male;2023-05-26;Coronado
11504;Jordan;P;Baker;Jordan Baker;M;Female;2023-05-01;Downey
11505;Jasmine;A;Powell;Jasmine Powell;S;Female;2023-02-22;Burnaby
11506;Nicholas;S;Brown;Nicholas Brown;S;Male;2023-03-08;Port Hammond
11507;Isabella;A;Russell;Isabella Russell;S;Female;2023-02-17;Victoria
11508;Elizabeth;R;Wilson;Elizabeth Wilson;S;Female;2023-05-02;Lynnwood
11509;Roger;NULL;Harui;Roger Harui;M;Female;2023-07-29;Novato
11510;Seth;H;Roberts;Seth Roberts;M;Male;2023-03-12;N. Vancouver
11511;Caleb;NULL;Perry;Caleb Perry;M;Male;2023-03-13;Lebanon
11512;Natalie;L;Campbell;Natalie Campbell;S;Female;2023-12-28;Oak Bay
11513;Alyssa;A;Howard;Alyssa Howard;S;Female;2023-06-08;Royal Oak
11514;Dalton;NULL;Diaz;Dalton Diaz;M;Male;2023-06-24;Tacoma
11515;Shannon;H;Huang;Shannon Huang;M;Female;2021-08-31;Burbank
11516;Mya;NULL;Gonzales;Mya Gonzales;M;Female;2021-09-15;Colma
11517;Katherine;A;Bryant;Katherine Bryant;M;Female;2023-06-26;Redwood City
11518;Edward;NULL;Washington;Edward Washington;M;Male;2023-10-27;Milwaukie
11519;Jerome;B;Navarro;Jerome Navarro;M;Male;2023-03-13;Cliffside
11520;Jada;A;Morgan;Jada Morgan;M;Female;2023-02-22;Port Hammond
11521;Ariana;NULL;Peterson;Ariana Peterson;M;Female;2023-03-05;Walla Walla
11522;Christian;J;Hughes;Christian Hughes;M;Male;2021-09-03;Oregon City
11523;Lucas;V;Taylor;Lucas Taylor;M;Male;2023-02-15;N. Vancouver
11524;Alyssa;L;Jackson;Alyssa Jackson;M;Female;2023-08-28;Torrance
11525;Ariana;NULL;Cook;Ariana Cook;M;Female;2021-09-06;Lebanon
11526;Katherine;P;Diaz;Katherine Diaz;M;Female;2023-02-03;Westminster
11527;Jenna;J;Green;Jenna Green;M;Female;2023-02-07;San Gabriel
11528;Joan;NULL;Washington;Joan Washington;M;Female;2021-09-12;Glendale
11529;Austin;L;Bryant;Austin Bryant;M;Male;2021-09-24;Portland
11530;Andrew;C;Martinez;Andrew Martinez;M;Male;2023-01-28;N. Vancouver
11531;Nina;R;Yuan;Nina Yuan;M;Female;2021-08-30;Beverly Hills
11532;Lauren;NULL;Miller;Lauren Miller;M;Female;2023-04-05;Redmond
11533;Ebony;E;Gill;Ebony Gill;M;Female;2023-05-14;Birmingham
11534;Cameron;M;Lewis;Cameron Lewis;S;Male;2021-09-18;Long Beach
11535;Devin;NULL;Nelson;Devin Nelson;M;Male;2021-09-02;Lebanon
11536;Logan;J;Chow;Logan Chow;M;Male;2021-09-24;Fremont
11537;Dakota;NULL;Ross;Dakota Ross;M;Male;2021-09-21;Colma
11538;Nicole;B;Taylor;Nicole Taylor;S;Female;2021-09-16;Palo Alto
11539;Justin;NULL;Washington;Justin Washington;M;Male;2021-09-23;Concord
11540;Alberto;C;Navarro;Alberto Navarro;S;Male;2021-09-13;Coronado
11541;Aidan;D;Ross;Aidan Ross;S;Male;2021-09-12;Portland
11542;Alejandro;L;Tang;Alejandro Tang;S;Male;2023-05-11;York
11543;Sheena;NULL;Chande;Sheena Chande;M;Female;2023-12-21;Paris
11544;Joel;A;Garcia;Joel Garcia;M;Male;2023-08-28;Darmstadt
11545;Reginald;NULL;Dominguez;Reginald Dominguez;M;Male;2023-07-13;Paris
11546;Christine;NULL;Chande;Christine Chande;M;Female;2022-12-02;Roubaix
11547;Cindy;E;Sai;Cindy Sai;M;Female;2022-12-25;Paris
11548;Raymond;NULL;Sanchez;Raymond Sanchez;S;Male;2021-12-02;Berkshire
11549;Crystal;J;Liang;Crystal Liang;M;Female;2021-12-21;London
11550;Deb;NULL;Torres;Deb Torres;S;Female;2022-01-20;Oxford
11551;Shannon;NULL;Alvarez;Shannon Alvarez;S;Male;2023-03-01;Colombes
11552;Eddie;L;Rubio;Eddie Rubio;S;Male;2024-01-06;Salzgitter
11553;Sharon;D;Luo;Sharon Luo;M;Female;2023-08-22;Reading
11554;Sydney;NULL;Simmons;Sydney Simmons;S;Female;2023-05-08;Tremblay-en-France
11555;Alexandria;R;Henderson;Alexandria Henderson;M;Female;2023-05-08;Esher-Molesey
11556;Lucas;J;Evans;Lucas Evans;M;Male;2023-12-21;Warrington
11557;Felicia;NULL;Ramos;Felicia Ramos;S;Female;2023-08-08;York
11558;Ivan;E;Malhotra;Ivan Malhotra;S;Male;2023-11-30;Woolston
11559;Frederick;M;Subram;Frederick Subram;S;Male;2023-11-29;Solingen
11560;Whitney;NULL;Srini;Whitney Srini;S;Female;2023-12-03;London
11561;Briana;NULL;Dominguez;Briana Dominguez;S;Female;2022-02-19;München
11562;Jarrod;NULL;Gonzalez;Jarrod Gonzalez;M;Male;2023-06-26;Leipzig
11563;Cesar;NULL;Srini;Cesar Srini;S;Male;2023-07-05;London
11564;Jorge;L;Liang;Jorge Liang;S;Male;2022-02-16;Frankfurt am Main
11565;Erik;S;Diaz;Erik Diaz;S;Male;2023-09-08;Berks
11566;April;L;Shan;April Shan;M;Female;2023-01-28;Cergy
11567;Carla;NULL;Perez;Carla Perez;M;Female;2023-03-15;Berlin
11568;Alexia;NULL;Foster;Alexia Foster;S;Female;2022-01-10;Cheltenham
11569;Troy;NULL;Malhotra;Troy Malhotra;M;Male;2023-11-20;West Sussex
11570;Kristin;K;Andersen;Kristin Andersen;M;Female;2022-03-25;Berlin
11571;Joel;NULL;Sai;Joel Sai;M;Male;2022-12-12;Orleans
11572;Billy;NULL;Moreno;Billy Moreno;M;Male;2022-12-09;Dunkerque
11573;Meagan;W;Subram;Meagan Subram;S;Female;2023-07-27;Woolston
11574;Karla;V;Luo;Karla Luo;S;Female;2023-03-15;West Sussex
11575;Jackson;NULL;Campbell;Jackson Campbell;S;Male;2022-01-20;Leeds
11576;Micah;V;Zhu;Micah Zhu;M;Male;2022-12-15;Croix
11577;Janet;NULL;Serrano;Janet Serrano;M;Female;2022-12-21;Paris
11578;Trisha;NULL;Huang;Trisha Huang;S;Female;2022-11-29;Pantin
11579;Clayton;NULL;Beck;Clayton Beck;S;Male;2023-07-31;Warrington
11580;Melvin;NULL;Raje;Melvin Raje;M;Male;2023-04-16;Berkshire
11581;Cindy;NULL;Jordan;Cindy Jordan;M;Female;2023-02-11;Paris
11582;Claudia;E;Ma;Claudia Ma;S;Female;2022-12-07;Pantin
11583;Karla;M;Xu;Karla Xu;S;Female;2022-12-21;Chatou
11584;Devin;J;Carter;Devin Carter;M;Male;2023-09-16;Neunkirchen
11585;Kari;L;Perez;Kari Perez;M;Female;2024-01-10;Billericay
11586;Alberto;NULL;Romero;Alberto Romero;M;Male;2023-10-28;York
11587;Kevin;NULL;Bryant;Kevin Bryant;S;Male;2022-11-29;Metz
11588;Candace;NULL;Mehta;Candace Mehta;M;Female;2022-11-29;Saint-Denis
11589;Ebony;NULL;Malhotra;Ebony Malhotra;M;Female;2023-06-04;London
11590;Erika;F;Diaz;Erika Diaz;S;Female;2022-12-01;Drancy
11591;Stacey;W;Lu;Stacey Lu;S;Female;2021-01-11;Versailles
11592;Darrell;T;Raji;Darrell Raji;S;Male;2021-01-11;Paris
11593;Armando;NULL;Moreno;Armando Moreno;S;Male;2021-01-21;Orleans
11594;Corey;NULL;Goel;Corey Goel;S;Male;2023-08-17;Verrieres Le Buisson
11595;Sebastian;NULL;Howard;Sebastian Howard;S;Male;2023-12-30;Erlangen
11596;Roger;E;Raje;Roger Raje;M;Male;2023-10-01;Runcorn
11597;Janelle;C;Chandra;Janelle Chandra;S;Female;2024-01-05;Orly
11598;Meredith;B;Ruiz;Meredith Ruiz;S;Female;2022-03-11;Saarbrücken
11599;Melody;NULL;Diaz;Melody Diaz;S;Female;2021-01-18;Les Ulis
11600;Linda;D;Rubio;Linda Rubio;S;Female;2023-05-06;Sèvres
11601;Ivan;S;Raman;Ivan Raman;S;Male;2021-01-19;Versailles
11602;Larry;NULL;Gill;Larry Gill;S;Male;2023-07-10;Salzgitter
11603;Geoffrey;NULL;Gonzalez;Geoffrey Gonzalez;S;Male;2022-01-18;London
11604;Edgar;NULL;Sanchez;Edgar Sanchez;S;Male;2022-01-03;Wokingham
11605;Heidi;L;Subram;Heidi Subram;S;Female;2022-03-08;Stuttgart
11606;Melody;NULL;Ramos;Melody Ramos;S;Female;2021-01-08;Morangis
11607;Clinton;H;Moreno;Clinton Moreno;S;Male;2021-01-19;Paris
11608;Cesar;E;Madan;Cesar Madan;S;Male;2023-12-13;Paris La Defense
11609;Eugene;E;Ye;Eugene Ye;S;Male;2022-01-28;York
11610;Blake;NULL;Collins;Blake Collins;S;Male;2022-01-10;Stoke-on-Trent
11611;Ernest;NULL;Lin;Ernest Lin;M;Male;2021-01-23;Orleans
11612;Keith;NULL;Andersen;Keith Andersen;S;Male;2022-02-02;Berkshire
11613;Meredith;M;Prasad;Meredith Prasad;S;Female;2022-05-13;Leipzig
11614;Katrina;M;Sharma;Katrina Sharma;S;Female;2022-05-10;Offenbach
11615;Dwayne;H;Navarro;Dwayne Navarro;M;Male;2022-02-22;Lancaster
11616;Casey;NULL;Nath;Casey Nath;M;Female;2022-02-03;Milton Keynes
11617;Sean;NULL;Brooks;Sean Brooks;S;Male;2021-09-10;Grossmont
11618;Brian;M;Ramirez;Brian Ramirez;M;Male;2023-02-09;Cliffside
11619;Sierra;J;Young;Sierra Young;S;Female;2023-02-08;Victoria
11620;Megan;M;Rodriguez;Megan Rodriguez;S;Female;2023-02-08;Bellingham
11621;Leah;R;She;Leah She;S;Female;2023-08-01;Bremerton
11622;Gabriel;NULL;Allen;Gabriel Allen;M;Male;2023-04-08;Kirkland
11623;Angela;NULL;Perry;Angela Perry;S;Female;2021-09-07;Fremont
11624;Ryan;C;Smith;Ryan Smith;S;Male;2021-09-21;Mill Valley
11625;Zachary;S;Moore;Zachary Moore;M;Male;2021-09-24;Palo Alto
11626;Destiny;NULL;Rogers;Destiny Rogers;M;Female;2021-09-01;San Francisco
11627;Dalton;NULL;Gray;Dalton Gray;M;Male;2023-08-27;Spring Valley
11628;Mariah;M;Wood;Mariah Wood;S;Female;2021-09-12;Bellflower
11629;Isaiah;D;Wright;Isaiah Wright;S;Male;2021-09-25;Newport Beach
11630;Haley;NULL;Powell;Haley Powell;M;Female;2021-09-21;Seattle
11631;Antonio;C;Bennett;Antonio Bennett;M;Male;2023-02-07;Langley
11632;Alexandra;D;Jenkins;Alexandra Jenkins;M;Female;2023-01-30;Langford
11633;Thomas;NULL;Anderson;Thomas Anderson;M;Male;2023-11-13;Burien
11634;Samuel;NULL;Collins;Samuel Collins;M;Male;2023-03-11;Puyallup
11635;Darrell;NULL;Chande;Darrell Chande;M;Male;2023-02-08;Beverly Hills
11636;Kimberly;K;Cox;Kimberly Cox;S;Female;2023-09-11;Daly City
11637;Morgan;NULL;Hernandez;Morgan Hernandez;M;Female;2023-02-08;Los Angeles
11638;Antonio;E;Powell;Antonio Powell;M;Male;2023-10-19;Mill Valley
11639;Angelica;NULL;Perry;Angelica Perry;M;Female;2023-11-09;Mill Valley
11640;Chloe;A;Wilson;Chloe Wilson;M;Female;2023-03-15;Langford
11641;James;D;Chen;James Chen;M;Male;2023-01-30;Cliffside
11642;Morgan;T;Hughes;Morgan Hughes;M;Female;2023-02-09;Oak Bay
11643;Naomi;L;Munoz;Naomi Munoz;M;Female;2023-04-21;Burien
11644;Charles;S;Torres;Charles Torres;S;Male;2023-05-17;Redmond
11645;Gabriella;M;Turner;Gabriella Turner;S;Female;2023-11-10;Salem
11646;Anna;A;Foster;Anna Foster;S;Female;2023-07-15;Burien
11647;Randy;J;Wu;Randy Wu;S;Male;2023-02-15;Cliffside
11648;Kevin;R;Scott;Kevin Scott;S;Male;2023-08-28;Chula Vista
11649;Ian;M;White;Ian White;M;Male;2023-04-05;Newport Beach
11650;Caleb;NULL;Hayes;Caleb Hayes;M;Male;2023-02-15;Glendale
11651;Patricia;NULL;Garcia;Patricia Garcia;M;Female;2023-03-04;Cliffside
11652;Samuel;V;Russell;Samuel Russell;M;Male;2023-06-26;Vancouver
11653;Sydney;NULL;Peterson;Sydney Peterson;S;Female;2023-04-16;Lebanon
11654;Ariana;C;Sanchez;Ariana Sanchez;M;Female;2021-10-18;Bellflower
11655;Tamara;NULL;Sharma;Tamara Sharma;S;Female;2023-09-29;Concord
11656;Katelyn;K;Perez;Katelyn Perez;M;Female;2023-09-11;Imperial Beach
11657;Megan;A;Cox;Megan Cox;M;Female;2023-05-25;Novato
11658;Robert;NULL;Mitchell;Robert Mitchell;M;Male;2023-04-23;Oakland
11659;Miguel;NULL;Adams;Miguel Adams;S;Male;2023-05-09;Sooke
11660;Miranda;NULL;Gonzales;Miranda Gonzales;M;Female;2023-05-08;Port Hammond
11661;Jeremiah;S;James;Jeremiah James;S;Male;2023-04-06;Cliffside
11662;Ethan;NULL;Kumar;Ethan Kumar;S;Male;2023-05-06;Milwaukie
11663;Seth;A;Williams;Seth Williams;M;Male;2021-10-28;Walla Walla
11664;Alyssa;L;Morgan;Alyssa Morgan;S;Female;2021-10-27;Burlingame
11665;Janet;NULL;Dominguez;Janet Dominguez;M;Female;2021-10-13;Chula Vista
11666;Angel;NULL;Baker;Angel Baker;M;Male;2021-10-17;Torrance
11667;Blake;S;Moore;Blake Moore;M;Male;2023-07-04;Walla Walla
11668;Jada;C;Collins;Jada Collins;S;Female;2023-12-16;Beverly Hills
11669;Isabella;NULL;Simmons;Isabella Simmons;S;Female;2023-08-18;Tacoma
11670;Jacqueline;NULL;Perry;Jacqueline Perry;S;Female;2023-04-13;Grossmont
